aggregated_date,id,protocol_name,category,type,chain_name,total_quantity,total_value_usd
2021-10-01,167,PieDAO,Indexes,"Infrastructure, Services & Financial Products",Ethereum,27642.30432000001,68917974.13385999
2021-10-01,167,PieDAO,Indexes,"Infrastructure, Services & Financial Products",Ethereum-staking,27642.30432000001,68917974.13385996
2021-10-01,167,PieDAO,Indexes,"Infrastructure, Services & Financial Products",staking,27642.304320000017,68917974.13386
2021-10-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Ethereum-borrowed,1150.4989800000003,2866438.003560001
2021-10-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",staking,1150.49898,2866438.0035600006
2021-10-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Polygon-pool2,1150.4989799999996,2866438.0035600006
2021-10-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Binance-pool2,1150.4989800000003,2866438.0035600006
2021-10-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Polygon-staking,1150.4989799999996,2866438.003559999
2021-10-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Polygon,1150.4989799999998,2866438.00356
2021-10-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Binance,1150.4989799999998,2866438.003560001
2021-10-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Ethereum-pool2,1150.4989799999998,2866438.003560001
2021-10-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",pool2,1150.49898,2866438.0035599996
2021-10-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Ethereum,1150.4989800000003,2866438.003559999
2021-10-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Ethereum-staking,1150.4989799999998,2866438.0035600006
2021-10-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",borrowed,1150.4989800000003,2866438.0035600006
2021-10-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Binance-staking,1150.49898,2866438.0035599996
2021-10-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Ronin,33.887999999999984,85496.97984000004
2021-10-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",vesting,33.88799999999999,85496.97984000004
2021-10-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Avalanche-vesting,33.88799999999999,85496.97984000001
2021-10-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Polygon-vesting,33.887999999999984,85496.97984
2021-10-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Optimism-vesting,33.88799999999999,85496.97984000004
2021-10-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Ethereum-vesting,33.88799999999999,85496.97984
2021-10-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Arbitrum-vesting,33.888,85496.97984000001
2021-10-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Avalanche,33.887999999999984,85496.97984000003
2021-10-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Binance-vesting,33.88799999999999,85496.97984000004
2021-10-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Polygon,33.88799999999999,85496.97984000003
2021-10-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Optimism,33.888,85496.97984000001
2021-10-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Ethereum,33.888000000000005,85496.97984000001
2021-10-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Binance,33.88799999999999,85496.97984000003
2021-10-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Arbitrum,33.888000000000005,85496.97984
2021-10-01,221,Defi Swap,Dexes,Trading & Exchanges,Ethereum,848.10858,2117846.44026
2021-10-01,222,DeFiner,Lending,"Lending, Borrowing & Real World Assets",Polygon,17.66814,44141.187060000004
2021-10-01,222,DeFiner,Lending,"Lending, Borrowing & Real World Assets",Ethereum,17.668139999999998,44141.18706
2021-10-01,222,DeFiner,Lending,"Lending, Borrowing & Real World Assets",OKExChain,17.668139999999998,44141.18706000001
2021-10-01,224,Domani Protocol,Indexes,"Infrastructure, Services & Financial Products",Ethereum,0.07068000000000006,178.82538
2021-10-01,224,Domani Protocol,Indexes,"Infrastructure, Services & Financial Products",zkSync Era,0.07068000000000005,178.82537999999997
2021-10-01,224,Domani Protocol,Indexes,"Infrastructure, Services & Financial Products",Avalanche,0.07068000000000005,178.82537999999997
2021-10-01,225,Enzyme Finance,Indexes,"Infrastructure, Services & Financial Products",Ethereum,21812.678999999993,54457796.97630001
2021-10-01,225,Enzyme Finance,Indexes,"Infrastructure, Services & Financial Products",Polygon,21812.678999999993,54457796.97630001
2021-10-01,229,Gnosis Protocol v1,Prediction Market,"Infrastructure, Services & Financial Products",Ethereum,73.19658,182868.82596000002
2021-10-01,230,IDEX,Dexes,Trading & Exchanges,Polygon,353.8185,883880.6910600006
2021-10-01,230,IDEX,Dexes,Trading & Exchanges,Ethereum,353.8185,883880.6910600002
2021-10-01,240,Polygon Bridge & Staking,Chain,"Infrastructure, Services & Financial Products",Polygon,27537.73302000002,68836123.80972002
2021-10-01,241,PowerPool,Indexes,"Infrastructure, Services & Financial Products",Binance,29742.45768,74069393.25636
2021-10-01,241,PowerPool,Indexes,"Infrastructure, Services & Financial Products",Ethereum,29742.457679999996,74069393.25636
2021-10-01,266,Set Protocol,Indexes,"Infrastructure, Services & Financial Products",Ethereum,1591043.5848600003,3963665756.9680815
2021-10-01,343,Impermax Finance,Yield,Asset Management,Fantom-borrowed,2516.4674999999997,6222356.98266
2021-10-01,343,Impermax Finance,Yield,Asset Management,zkSync Era,2516.4675,6222356.982659999
2021-10-01,343,Impermax Finance,Yield,Asset Management,Avalanche,2516.4675000000007,6222356.982660002
2021-10-01,343,Impermax Finance,Yield,Asset Management,Canto-borrowed,2516.4675,6222356.982659999
2021-10-01,343,Impermax Finance,Yield,Asset Management,Polygon-borrowed,2516.4674999999997,6222356.98266
2021-10-01,343,Impermax Finance,Yield,Asset Management,Avalanche-borrowed,2516.4674999999993,6222356.98266
2021-10-01,343,Impermax Finance,Yield,Asset Management,Fantom,2516.4674999999997,6222356.982660001
2021-10-01,343,Impermax Finance,Yield,Asset Management,Ethereum-borrowed,2516.4675,6222356.982660001
2021-10-01,343,Impermax Finance,Yield,Asset Management,Arbitrum,2516.4674999999997,6222356.98266
2021-10-01,343,Impermax Finance,Yield,Asset Management,Canto,2516.4674999999997,6222356.98266
2021-10-01,343,Impermax Finance,Yield,Asset Management,zkSync Era-borrowed,2516.4675,6222356.982660002
2021-10-01,343,Impermax Finance,Yield,Asset Management,Moonriver,2516.4674999999997,6222356.982659999
2021-10-01,343,Impermax Finance,Yield,Asset Management,borrowed,2516.4674999999997,6222356.98266
2021-10-01,343,Impermax Finance,Yield,Asset Management,Ethereum,2516.4675,6222356.982660001
2021-10-01,343,Impermax Finance,Yield,Asset Management,Arbitrum-borrowed,2516.4675,6222356.982660002
2021-10-01,343,Impermax Finance,Yield,Asset Management,Polygon,2516.4674999999997,6222356.982659999
2021-10-01,343,Impermax Finance,Yield,Asset Management,Moonriver-borrowed,2516.4675000000007,6222356.982659998
2021-10-01,344,ZKSwap,Chain,"Infrastructure, Services & Financial Products",Ethereum,5.412599999999998,13534.655819999996
2021-10-01,355,Gamma,Liquidity manager,Asset Management,staking,2904.0919200000003,7255236.8208
2021-10-01,355,Gamma,Liquidity manager,Asset Management,Ethereum,2904.0919200000003,7255236.820800001
2021-10-01,355,Gamma,Liquidity manager,Asset Management,Kava,2904.0919200000008,7255236.820800004
2021-10-01,355,Gamma,Liquidity manager,Asset Management,Rollux,2904.0919200000008,7255236.820800002
2021-10-01,355,Gamma,Liquidity manager,Asset Management,Polygon zkEVM,2904.09192,7255236.820800001
2021-10-01,355,Gamma,Liquidity manager,Asset Management,op_bnb,2904.09192,7255236.820800001
2021-10-01,355,Gamma,Liquidity manager,Asset Management,Avalanche,2904.09192,7255236.820799996
2021-10-01,355,Gamma,Liquidity manager,Asset Management,Optimism,2904.0919200000003,7255236.820800002
2021-10-01,355,Gamma,Liquidity manager,Asset Management,Fantom,2904.09192,7255236.820800002
2021-10-01,355,Gamma,Liquidity manager,Asset Management,Mantle,2904.0919200000003,7255236.820799999
2021-10-01,355,Gamma,Liquidity manager,Asset Management,Arbitrum,2904.0919200000003,7255236.820800002
2021-10-01,355,Gamma,Liquidity manager,Asset Management,Polygon,2904.0919200000008,7255236.820799999
2021-10-01,355,Gamma,Liquidity manager,Asset Management,Ethereum-staking,2904.09192,7255236.820800002
2021-10-01,355,Gamma,Liquidity manager,Asset Management,Celo,2904.0919199999994,7255236.8208
2021-10-01,355,Gamma,Liquidity manager,Asset Management,Moonbeam,2904.0919200000003,7255236.820800001
2021-10-01,355,Gamma,Liquidity manager,Asset Management,Binance,2904.0919200000003,7255236.820800002
2021-10-01,355,Gamma,Liquidity manager,Asset Management,Base,2904.0919200000008,7255236.8208
2021-10-01,355,Gamma,Liquidity manager,Asset Management,Linea,2904.09192,7255236.8208
2021-10-01,389,Adamant Finance,Yield,Asset Management,Cronos,1047.3062999999997,2629260.270779999
2021-10-01,389,Adamant Finance,Yield,Asset Management,staking,1047.3063,2629260.2707799994
2021-10-01,389,Adamant Finance,Yield,Asset Management,Polygon-staking,1047.3062999999997,2629260.27078
2021-10-01,389,Adamant Finance,Yield,Asset Management,Polygon,1047.3063,2629260.27078
2021-10-01,389,Adamant Finance,Yield,Asset Management,Arbitrum-staking,1047.3063,2629260.27078
2021-10-01,389,Adamant Finance,Yield,Asset Management,Arbitrum,1047.3063,2629260.2707800004
2021-10-01,389,Adamant Finance,Yield,Asset Management,pool2,1047.3062999999997,2629260.2707800004
2021-10-01,389,Adamant Finance,Yield,Asset Management,Polygon-pool2,1047.3062999999997,2629260.2707799994
2021-10-01,389,Adamant Finance,Yield,Asset Management,Cronos-staking,1047.3062999999997,2629260.270780001
2021-10-01,400,Amun,Indexes,"Infrastructure, Services & Financial Products",Ethereum,2849.226,7117369.9335
2021-10-01,400,Amun,Indexes,"Infrastructure, Services & Financial Products",Polygon,2849.226,7117369.933499999
2021-10-01,400,Amun,Indexes,"Infrastructure, Services & Financial Products",Solana,2849.226000000001,7117369.9335
2021-10-01,405,Tokenlon,Dexes,Trading & Exchanges,Ethereum,102.90329999999997,256912.56659999996
2021-10-01,405,Tokenlon,Dexes,Trading & Exchanges,staking,102.90329999999997,256912.5666
2021-10-01,405,Tokenlon,Dexes,Trading & Exchanges,pool2,102.90329999999997,256912.56659999996
2021-10-01,405,Tokenlon,Dexes,Trading & Exchanges,Ethereum-pool2,102.90329999999996,256912.56660000005
2021-10-01,405,Tokenlon,Dexes,Trading & Exchanges,Ethereum-staking,102.90329999999997,256912.56660000002
2021-10-01,453,Wild Credit,Lending,"Lending, Borrowing & Real World Assets",Ethereum,209071.55412,520641937.89689994
2021-10-01,453,Wild Credit,Lending,"Lending, Borrowing & Real World Assets",Ethereum-borrowed,209071.55412000004,520641937.89690006
2021-10-01,453,Wild Credit,Lending,"Lending, Borrowing & Real World Assets",borrowed,209071.55412000007,520641937.89690006
2021-10-01,466,Vanilla,Derivatives,Trading & Exchanges,Ethereum,1521.6285,3802251.1691400004
2021-10-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",Avalanche-staking,78.20580000000004,191657.19288
2021-10-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",Avalanche-pool2,78.20580000000004,191657.19287999996
2021-10-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",pool2,78.20580000000004,191657.19288
2021-10-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",staking,78.20580000000004,191657.19288
2021-10-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",Heco-pool2,78.20580000000004,191657.19288
2021-10-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",Avalanche,78.20580000000004,191657.19287999996
2021-10-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",Binance,78.20580000000004,191657.19287999996
2021-10-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",Ethereum-pool2,78.20580000000004,191657.19288
2021-10-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",Ethereum-staking,78.20580000000004,191657.19288
2021-10-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",Binance-pool2,78.20580000000004,191657.19288
2021-10-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",Binance-staking,78.20580000000004,191657.19288
2021-10-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",Heco-staking,78.20580000000004,191657.19288
2021-10-01,697,Cook Finance,Indexes,"Infrastructure, Services & Financial Products",Ethereum,78.20580000000004,191657.19288
2021-10-01,699,Polly Finance,Indexes,"Infrastructure, Services & Financial Products",Polygon-pool2,2063.35266,5053746.009779999
2021-10-01,699,Polly Finance,Indexes,"Infrastructure, Services & Financial Products",pool2,2063.3526600000005,5053746.009779999
2021-10-01,699,Polly Finance,Indexes,"Infrastructure, Services & Financial Products",Polygon,2063.3526600000005,5053746.00978
2021-10-01,1838,AAVE V1,Lending,"Lending, Borrowing & Real World Assets",borrowed,134366.82858000006,334607541.59964
2021-10-01,1838,AAVE V1,Lending,"Lending, Borrowing & Real World Assets",Ethereum-borrowed,134366.82858,334607541.59963995
2021-10-01,1838,AAVE V1,Lending,"Lending, Borrowing & Real World Assets",Ethereum,134366.82858000006,334607541.5996401
2021-10-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Optimism,1067928.4733399998,2664326548.315439
2021-10-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Celo,1067928.4733399998,2664326548.3154397
2021-10-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Polygon,1067928.4733399998,2664326548.3154397
2021-10-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Moonbeam,1067928.4733399998,2664326548.3154407
2021-10-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Avalanche,1067928.4733399996,2664326548.3154407
2021-10-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Base,1067928.4733399996,2664326548.3154397
2021-10-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Arbitrum,1067928.47334,2664326548.31544
2021-10-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Ethereum,1067928.4733399998,2664326548.315441
2021-10-01,2198,Uniswap V3,Dexes,Trading & Exchanges,zkSync Era,1067928.4733399996,2664326548.31544
2021-10-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Binance,1067928.4733399996,2664326548.31544
2021-10-01,2611,Balancer V2,Dexes,Trading & Exchanges,Avalanche,1428008.1606000005,3554930644.629301
2021-10-01,2611,Balancer V2,Dexes,Trading & Exchanges,Base,1428008.1606000003,3554930644.629301
2021-10-01,2611,Balancer V2,Dexes,Trading & Exchanges,xDai,1428008.1606000005,3554930644.629301
2021-10-01,2611,Balancer V2,Dexes,Trading & Exchanges,Polygon zkEVM,1428008.1606000003,3554930644.6293025
2021-10-01,2611,Balancer V2,Dexes,Trading & Exchanges,Polygon,1428008.1606000005,3554930644.6293
2021-10-01,2611,Balancer V2,Dexes,Trading & Exchanges,Arbitrum,1428008.1606,3554930644.629301
2021-10-01,2611,Balancer V2,Dexes,Trading & Exchanges,Ethereum,1428008.1606,3554930644.6293
2021-11-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",Ethereum-pool2,9389201.57808,27973938713.2566
2021-11-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",Ethereum-staking,9389201.578079998,27973938713.2566
2021-11-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",staking,9389201.578079998,27973938713.25661
2021-11-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",Polygon-borrowed,9389201.578079998,27973938713.256603
2021-11-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",Ethereum-borrowed,9389201.57808,27973938713.256596
2021-11-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",Avalanche,9389201.578079998,27973938713.25659
2021-11-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",pool2,9389201.578080002,27973938713.256607
2021-11-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",Polygon,9389201.578079998,27973938713.256603
2021-11-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",borrowed,9389201.578080004,27973938713.25659
2021-11-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",Avalanche-borrowed,9389201.578079998,27973938713.2566
2021-11-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",Ethereum,9389201.578079998,27973938713.256603
2021-11-01,114,Compound,Lending,"Lending, Borrowing & Real World Assets",Ethereum,152006.51627999998,451155851.42466015
2021-11-01,114,Compound,Lending,"Lending, Borrowing & Real World Assets",borrowed,152006.51627999998,451155851.42465997
2021-11-01,114,Compound,Lending,"Lending, Borrowing & Real World Assets",Ethereum-borrowed,152006.51627999998,451155851.42466015
2021-11-01,116,Balancer V1,Dexes,Trading & Exchanges,Ethereum,84615.4407,248163160.2642599
2021-11-01,126,Loopring,Dexes,Trading & Exchanges,Ethereum,3508.5455999999963,10455640.70532
2021-11-01,129,xDAI Stake Bridge,Chain,"Infrastructure, Services & Financial Products",Ethereum,736.6697999999998,2195623.9201199994
2021-11-01,151,rhino.fi,Dexes,Trading & Exchanges,Arbitrum,10807.120379999995,31778422.392900005
2021-11-01,151,rhino.fi,Dexes,Trading & Exchanges,Ethereum,10807.120379999998,31778422.392899998
2021-11-01,151,rhino.fi,Dexes,Trading & Exchanges,Polygon,10807.120379999995,31778422.392899994
2021-11-01,162,Bancor V2.1,Dexes,Trading & Exchanges,Ethereum,310271.5303199999,922840433.9702401
